"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"478349206382321664","Mon Jun 16 01:31:52 +0000 2014","0","Prancis Mendapat Keuntungan dengan Teknologi Garis Gawang: Tim Prancis menjadi tim pertama yang mendapat keuntungan dari teknologi ga...","478349206382321664","","","in","","0","0","0","https://twitter.com/peekabuh/status/478349206382321664","2432752029","peekabuh"
"478349206214545408","Mon Jun 16 01:31:52 +0000 2014","0","Prancis Mendapat Keuntungan dengan Teknologi Garis Gawang: Tim Prancis menjadi tim pertama yang mendapat keuntungan dari teknologi ga...","478349206214545408","","","in","","0","0","0","https://twitter.com/Peceyewh/status/478349206214545408","828652742","Peceyewh"
"478349205723807744","Mon Jun 16 01:31:52 +0000 2014","0","Prancis Mendapat Keuntungan dengan Teknologi Garis Gawang: Tim Prancis menjadi tim pertama yang mendapat keuntungan dari teknologi ga...","478349205723807744","","","in","이리와봐","0","0","0","https://twitter.com/highgruond/status/478349205723807744","2401195405","highgruond"
"478349205673504768","Mon Jun 16 01:31:52 +0000 2014","0","Prancis Mendapat Keuntungan dengan Teknologi Garis Gawang: Tim Prancis menjadi tim pertama yang mendapat keuntungan dari teknologi ga...","478349205673504768","","","in","pa/fa","0","0","0","https://twitter.com/astyasa/status/478349205673504768","2251264235","astyasa"
"478349205639950337","Mon Jun 16 01:31:52 +0000 2014","0","Prancis Mendapat Keuntungan dengan Teknologi Garis Gawang: Tim Prancis menjadi tim pertama yang mendapat keuntungan dari teknologi ga...","478349205639950337","","","in","Currently not dating.","0","0","0","https://twitter.com/ahwyon/status/478349205639950337","982647601","ahwyon"
"478349205388263425","Mon Jun 16 01:31:52 +0000 2014","0","Prancis Mendapat Keuntungan dengan Teknologi Garis Gawang: Tim Prancis menjadi tim pertama yang mendapat keuntungan dari teknologi ga...","478349205388263425","","","in","+62","0","0","0","https://twitter.com/Auldil_/status/478349205388263425","2304225456","Auldil_"
"478349204947877888","Mon Jun 16 01:31:52 +0000 2014","0","Prancis Mendapat Keuntungan dengan Teknologi Garis Gawang: Tim Prancis menjadi tim pertama yang mendapat keuntungan dari teknologi ga...","478349204947877888","","","in","Florida, USA","0","0","0","https://twitter.com/whasabae/status/478349204947877888","1640141268","whasabae"
"478347753467047936","Mon Jun 16 01:26:06 +0000 2014","0","Teknologi garis gawang warnai kemenangan Prancis ;)","478347753467047936","","","in","Parc Des Princes","0","0","0","https://twitter.com/dhentz27/status/478347753467047936","255812194","dhentz27"
"478347281536913409","Mon Jun 16 01:24:13 +0000 2014","0","Untung sekarang Piala Dunia memakai Teknologi Garis Gawang. Jika tidak gol ke-2 benzema semalam mungkin tidak terlihat wasit","478347281536913409","","","in","Indonesia","0","0","0","https://twitter.com/8FootyUpdate/status/478347281536913409","2304245792","8FootyUpdate"
"478346636784308224","Mon Jun 16 01:21:40 +0000 2014","0","'Debut' Teknologi Garis Gawang di Kemenangan Prancis.","478346636784308224","","","in","Jatiwaringin,Bekasi","0","0","0","https://twitter.com/BimoApriwibowo/status/478346636784308224","152191534","BimoApriwibowo"
"478345998142423040","Mon Jun 16 01:19:07 +0000 2014","0","#TuitSurabaya Prancis Mendapat Keuntungan dengan Teknologi Garis Gawang #Surabaya #Tuit","478345998142423040","","","in","Sosial Media Surabaya","0","0","0","https://twitter.com/TuitSurabaya/status/478345998142423040","882002929","TuitSurabaya"
"478342224879427586","Mon Jun 16 01:04:08 +0000 2014","0","'Debut' Teknologi Garis Gawang di Kemenangan Prancis","478342224879427586","","","in","stadion","0","0","0","https://twitter.com/bolatwt/status/478342224879427586","459535656","bolatwt"
"478341127674667008","Mon Jun 16 00:59:46 +0000 2014","0","Btw kmrn baru berfungsi teknologi garis.gawang waktu prancis main","478341127674667008","","","in","Diantara Surga dan Neraka","0","0","0","https://twitter.com/kelpinn/status/478341127674667008","71719251","kelpinn"
"478341099371520000","Mon Jun 16 00:59:39 +0000 2014","0","'Debut' Teknologi Garis Gawang di Kemenangan Prancis","478341099371520000","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/Boyma_Simamora/status/478341099371520000","1672663921","Boyma_Simamora"
"478340826729160704","Mon Jun 16 00:58:34 +0000 2014","0","#FollowRadioPepatah 'Debut' Teknologi Garis Gawang di Kemenangan Prancis #FollowRadioPepatah","478340826729160704","","","in","Jawa Tengah, Indonesia","0","0","0","https://twitter.com/HaloCenterJava/status/478340826729160704","1401198542","HaloCenterJava"
"478340512819462144","Mon Jun 16 00:57:20 +0000 2014","0","teknologi garis gawang. . bener2 kemajuan jadi pildun lebih adil dan ga ada yg merasa dirugikan. tapi akan bikin grogi pemain&amp;wasit ga ya?","478340512819462144","","","in","Indonesia","0","0","0","https://twitter.com/shantydew/status/478340512819462144","59591500","shantydew"
"478337115713847297","Mon Jun 16 00:43:50 +0000 2014","0","Salut dengan teknologi garis gawang di Piala Dunia 2014","478337115713847297","","","in","Bogor","0","0","0","https://twitter.com/prima_a_putra/status/478337115713847297","705099451","prima_a_putra"
"478305492398141441","Sun Jun 15 22:38:10 +0000 2014","0","Gol pertama ditentukan teknologi garis gawang dari Perancis","478305492398141441","","","in","Indonesia","0","0","0","https://twitter.com/yogangantuk/status/478305492398141441","1371127045","yogangantuk"
"478302580817158144","Sun Jun 15 22:26:36 +0000 2014","0","#TuitJakarta Gol Bunuh Diri Valladares Era Baru Sepak Bola dengan Teknologi Garis Gawang #Jakarta #Tuit","478302580817158144","","","in","Sosial Tuit Regional Jakarta","0","0","0","https://twitter.com/TuitJakarta/status/478302580817158144","881386500","TuitJakarta"
"478298966493106179","Sun Jun 15 22:12:14 +0000 2014","0","Penggunaan teknologi garis gawang berguna Lampard tuntut gol 4 tahun lalu..","478298966493106179","","","in","Kontak : @TrobolCP","0","0","1","https://twitter.com/TrollSepakbola/status/478298966493106179","2473731085","TrollSepakbola"
"478298580285808640","Sun Jun 15 22:10:42 +0000 2014","0","Tuah Teknologi Garis Gawang di Laga Prancis vs Honduras","478298580285808640","","","in","Depan Masjid Al Hidayah","0","0","0","https://twitter.com/Dwidogaskara/status/478298580285808640","804277813","Dwidogaskara"
"478298580248059904","Sun Jun 15 22:10:42 +0000 2014","0","Tuah Teknologi Garis Gawang di Laga Prancis vs Honduras","478298580248059904","","","in","sudut CAMPNOU","0","0","0","https://twitter.com/cesc4nanda/status/478298580248059904","787376953","cesc4nanda"
"478298579711168512","Sun Jun 15 22:10:42 +0000 2014","0","Tuah Teknologi Garis Gawang di Laga Prancis vs Honduras","478298579711168512","","","in","Long Beach, CA","0","0","0","https://twitter.com/TheRevpratama/status/478298579711168512","765459260","TheRevpratama"
"478297857993105408","Sun Jun 15 22:07:50 +0000 2014","0","Tuah Teknologi Garis Gawang di Laga Prancis vs Honduras","478297857993105408","","","in","Surakarta","0","0","0","https://twitter.com/FerryAkhil/status/478297857993105408","787140217","FerryAkhil"
"478293431203033088","Sun Jun 15 21:50:14 +0000 2014","0","@rggan PRANCIS merupakan negara pertama yang menikmati manfaat teknologi garis gawang. ..","478293431203033088","","gevcm","in","indonesia","0","0","0","https://twitter.com/bacahorror/status/478293431203033088","229058865","bacahorror"
"478285990654509056","Sun Jun 15 21:20:40 +0000 2014","0","Selamat buat fifa atas teknologi garis gawang.","478285990654509056","","","in","","0","1","0","https://twitter.com/wakdel/status/478285990654509056","35634266","wakdel"
"478285146945097729","Sun Jun 15 21:17:19 +0000 2014","0","Teknologi garis gawang sudah teruji saat prancis maen tadi. Sukses!!","478285146945097729","","","in","Batu, Indonesia","0","0","1","https://twitter.com/vitoogilang/status/478285146945097729","1635801986","vitoogilang"
"478283238050263040","Sun Jun 15 21:09:44 +0000 2014","0","Teknologi garis gawang ada gunanya juga ya di golnya benzema","478283238050263040","","","in","Bekasi","0","0","0","https://twitter.com/DadanAPR/status/478283238050263040","1573827318","DadanAPR"
"478283168705810433","Sun Jun 15 21:09:28 +0000 2014","0","Akhirnya Goal line teknologi berguna juga seperti goal karim benzema tadi sudah melewati garis gawang","478283168705810433","","","in","Serang-banten","0","0","0","https://twitter.com/jordiRVP/status/478283168705810433","566012184","jordiRVP"
"478283089219567616","Sun Jun 15 21:09:09 +0000 2014","0","Teknologi garis gawang bneran kepake!","478283089219567616","","","in","","0","0","0","https://twitter.com/rahmatullah_13/status/478283089219567616","522867910","rahmatullah_13"
"478281807163453441","Sun Jun 15 21:04:03 +0000 2014","0","Prancis tim pertama yang rasakan manfaat teknologi garis gawang. #FRAHND #WorldCup2014 #brazil","478281807163453441","","","in","Indonesia ","0","0","0","https://twitter.com/alemgorat/status/478281807163453441","539167584","alemgorat"
"478281618126159873","Sun Jun 15 21:03:18 +0000 2014","0","Akhirnya teknologi garis gawang terpakai juga.hehehee #WorldCup2014","478281618126159873","","","in","56362","0","0","0","https://twitter.com/peci_SE11/status/478281618126159873","377917332","peci_SE11"
"478281314995404800","Sun Jun 15 21:02:06 +0000 2014","0","Ngacoo emg pak RT @Irwandwinugroho: apa si nih pelatih honduras udh tau udh pake teknologi garis gawang ya jelas gol lah","478281314995404800","","","in","Jakarta Timur, DKI Jakarta","0","0","0","https://twitter.com/mdsiiiii/status/478281314995404800","850404504","mdsiiiii"
"478280985818066945","Sun Jun 15 21:00:47 +0000 2014","0","Teknologi garis gawang tadi bermanfaat banget","478280985818066945","","","in","Jombang - Jakarta Selatan","0","0","0","https://twitter.com/nurazism/status/478280985818066945","276999415","nurazism"
"478279284407422976","Sun Jun 15 20:54:02 +0000 2014","0","Teknologi garis gawang akhirnya berfungsi.:))","478279284407422976","","","in","","0","0","0","https://twitter.com/joshpanjoel/status/478279284407422976","239082035","joshpanjoel"
"478273775474343937","Sun Jun 15 20:32:08 +0000 2014","0","Nah ada fungsinya juga kan tuh teknologi garis gawang yang dipake FIFA buat nentuin goal kedua nya Prancis. Keren!","478273775474343937","","","in","","0","0","0","https://twitter.com/HariWahyudi23/status/478273775474343937","585319147","HariWahyudi23"
"478272025249591296","Sun Jun 15 20:25:11 +0000 2014","0","Canggih nya..!! RT @ggintersport: Teknologi garis gawang akhirnya terpakai di laga Piala DUnia 2014 ini :)) ","478272025249591296","","","in","Bandung","0","0","0","https://twitter.com/andrislanker7/status/478272025249591296","1006713733","andrislanker7"
"478271770240090112","Sun Jun 15 20:24:10 +0000 2014","0","Clearly @BBCIndonesia: Gol kedua Prancis atas Honduras ditetapkan melalui teknologi garis gawang. Apakah Anda setuju dengan teknologi ini? ","478271770240090112","","","in","","0","0","0","https://twitter.com/soleriaa/status/478271770240090112","131142199","soleriaa"
"478271402550632448","Sun Jun 15 20:22:42 +0000 2014","0","Teknologi garis gawang telah menunjukkan kehebatannya","478271402550632448","","","in","Kota Batam, Kepulauan Riau","0","0","0","https://twitter.com/kudelivered/status/478271402550632448","268133550","kudelivered"
"478270977336680448","Sun Jun 15 20:21:01 +0000 2014","0","Teknologi garis gawang akhirnya fungsi juga.","478270977336680448","","","in","Muara Enim//Prabumulih","0","0","0","https://twitter.com/_Newsahabatbudi/status/478270977336680448","1302494418","_Newsahabatbudi"
"478270929416364033","Sun Jun 15 20:20:50 +0000 2014","0","1. Setelah replay berkali2 dan penggunaan teknologi garis gawang. It's a truly goal","478270929416364033","","","in","Jabodetabek","0","0","0","https://twitter.com/docturnal_/status/478270929416364033","37202924","docturnal_"
"478270654232272896","Sun Jun 15 20:19:44 +0000 2014","0","Inilah kegunaan teknologi garis gawang this is modern footbal man!","478270654232272896","","","in","","0","0","0","https://twitter.com/briancokk/status/478270654232272896","593755825","briancokk"
"478270391476289537","Sun Jun 15 20:18:41 +0000 2014","0","teknologi garis gawang sudah terbukti kebenarannya atas goal karim benzema (y)","478270391476289537","","","in","Bekasi, Jawa Barat","0","0","0","https://twitter.com/Wonge_lemu/status/478270391476289537","398435914","Wonge_lemu"
"478270375134916609","Sun Jun 15 20:18:37 +0000 2014","0","Orang indo aja tau teknologi garis gawang padalan gak ikut pidul #Pukpuk","478270375134916609","","","in","Old Trafford, Manchester","0","0","1","https://twitter.com/TeamShaw_ID/status/478270375134916609","771117979","TeamShaw_ID"
"478270349390278657","Sun Jun 15 20:18:31 +0000 2014","0","LUmpia-lumpia ms andee @andre_warakas: Teknologi goll garis gawang.. Keren bgt :)) Yessss goOOOLLLLLL #FRA 2_0 HON ","478270349390278657","","","in","Indonesia","0","0","0","https://twitter.com/Epps_afrianto/status/478270349390278657","2385607124","Epps_afrianto"
"478270307954737152","Sun Jun 15 20:18:21 +0000 2014","0","Lumayan tuh teknologi garis gawang..biar tarkam ributnya bisa dikurangin :')","478270307954737152","","","in","Garage ","0","0","0","https://twitter.com/bagooees/status/478270307954737152","109570498","bagooees"
"478270198701518848","Sun Jun 15 20:17:55 +0000 2014","0","Banget RT @BBCIndonesia: Gol kedua Prancis atas Honduras ditetapkan melalui teknologi garis gawang. Apakah Anda setuju dengan teknologi ini?","478270198701518848","","","in","Kota Batam, Kepulauan Riau","0","0","0","https://twitter.com/willyharjum/status/478270198701518848","571766002","willyharjum"
"478270171648237569","Sun Jun 15 20:17:49 +0000 2014","0","Coba lamun di indonesia make teknologi garis gawang the pasti moall aya gorowok #WASITGOBLOG","478270171648237569","","","in","Bandung - Majalaya (PP)","0","0","0","https://twitter.com/deden_toya/status/478270171648237569","600078938","deden_toya"
